,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Quantity,,,Comercial,,,,Current Date in Cell to the right,,,11-Dec-15,Contact,,
S/N,KAM,Company,New Account,Region,Segment,Vertical,Sub-Vertical, Product , Mobile Plans ,Sales Stage,Capacity, Unit , QTY , NRC , Unit MRC , Total MRC , ARC , Date Identified (mm/dd/yy) , Date Closed (mm/dd/yy) , Duration if Closed , Number of Days in Pipeline (Ageing) ,Name,Phone no,Email address
2984,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2985,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2986,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2987,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2988,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2989,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2990,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2991,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2992,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2993,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2994,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2995,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2996,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2997,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2998,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
2999,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3000,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3001,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3002,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3003,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3004,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3005,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3006,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3007,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3008,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3009,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3010,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3011,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3012,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3013,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3014,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3015,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3016,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3017,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3018,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3019,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3020,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3021,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3022,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3023,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3024,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3025,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3026,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3027,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3028,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3029,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3030,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3031,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3032,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3033,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3034,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3035,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3036,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3037,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3038,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3039,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3040,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3041,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3042,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3043,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3044,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3045,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3046,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3047,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3048,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3049,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3050,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3051,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3052,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3053,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3054,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3055,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3056,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3057,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3058,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3059,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3060,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3061,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3062,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3063,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3064,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3065,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3066,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3067,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3068,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3069,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3070,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3071,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3072,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3073,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3074,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3075,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3076,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3077,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3078,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3079,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3080,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3081,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3082,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3083,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3084,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3085,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3086,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3087,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3088,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3089,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3090,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3091,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3092,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3093,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3094,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3095,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3096,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3097,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3098,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3099,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3100,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3101,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3102,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3103,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3104,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3105,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3106,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3107,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3108,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3109,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3110,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3111,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3112,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3113,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3114,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3115,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3116,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3117,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3118,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3119,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3120,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3121,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3122,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3123,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3124,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3125,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3126,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3127,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3128,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3129,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3130,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3131,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3132,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3133,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3134,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3135,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3136,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3137,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3138,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3139,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3140,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3141,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3142,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3143,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3144,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3145,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3146,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3147,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3148,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3149,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3150,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3151,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3152,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3153,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3154,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3155,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3156,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3157,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3158,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3159,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3160,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3161,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3162,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3163,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3164,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3165,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3166,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3167,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3168,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3169,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3170,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3171,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3172,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3173,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3174,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3175,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3176,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3177,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3178,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3179,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3180,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3181,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3182,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3183,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3184,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3185,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3186,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3187,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3188,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3189,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3190,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3191,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3192,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3193,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3194,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3195,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3196,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3197,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3198,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3199,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3200,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3201,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3202,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3203,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3204,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3205,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3206,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3207,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3208,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3209,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3210,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3211,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3212,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3213,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3214,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3215,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3216,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3217,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3218,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3219,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3220,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3221,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3222,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3223,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3224,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3225,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3226,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3227,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3228,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3229,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3230,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3231,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3232,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3233,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3234,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3235,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3236,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3237,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3238,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3239,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3240,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3241,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3242,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3243,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3244,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3245,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3246,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3247,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3248,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3249,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3250,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3251,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3252,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3253,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3254,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3255,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3256,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3257,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3258,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3259,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3260,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3261,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3262,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3263,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3264,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3265,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3266,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3267,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3268,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3269,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3270,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3271,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3272,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3273,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3274,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3275,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3276,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3277,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3278,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3279,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3280,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3281,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3282,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3283,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3284,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3285,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3286,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3287,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3288,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3289,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3290,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3291,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3292,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3293,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3294,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3295,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3296,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3297,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3298,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3299,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3300,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3301,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3302,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3303,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3304,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3305,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3306,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3307,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3308,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3309,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3310,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3311,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3312,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3313,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3314,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3315,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3316,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3317,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3318,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3319,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3320,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3321,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3322,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3323,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3324,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3325,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3326,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3327,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3328,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3329,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3330,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3331,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3332,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3333,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3334,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3335,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3336,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3337,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3338,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3339,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3340,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3341,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3342,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3343,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3344,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3345,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3346,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3347,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3348,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3349,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3350,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3351,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3352,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3353,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3354,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3355,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3356,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3357,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3358,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3359,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3360,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3361,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3362,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3363,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3364,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
3365,,,,,,,,,,,,,,,,0.00,0.00,,,0,42349,,,
